ssc_code,"suburb","urban_area",postcode,"state","state_name","type","local_goverment_area","statistic_area",elevation,population,median_income,sqkm,lat,lng,"timezone"
12254,"Lake Tabourie","Shoalhaven",2539,"NSW","New South Wales","Urban locality","Shoalhaven (City)","Rest of NSW",13,651,23816,4.350,-35.42841,150.41423,"Australia/Sydney"
10223,"Basin View","Shoalhaven",2540,"NSW","New South Wales","Urban locality","Shoalhaven (City)","Rest of NSW",14,1554,25740,7.040,-35.09274,150.55836,"Australia/Sydney"
12153,"Kings Point","Shoalhaven",2539,"NSW","New South Wales","Urban locality","Shoalhaven (City)","Rest of NSW",50,553,28288,2.626,-35.37057,150.44254,"Australia/Sydney"
14396,"Woodstock","",2538,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",100,253,31252,19.594,-35.35239,150.40655,"Australia/Sydney"
10313,"Berrara","Shoalhaven",2540,"NSW","New South Wales","Urban locality","Shoalhaven (City)","Rest of NSW",10,297,24752,0.757,-35.20623,150.54884,"Australia/Sydney"
13955,"Tullarwalla","",2540,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",61,0,0,20.636,-35.12535,150.49798,"Australia/Sydney"
14360,"Wollumboola","",2540,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",21,28,44148,34.933,-34.95705,150.73111,"Australia/Sydney"
11967,"Hyams Beach","",2540,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",79,112,33488,5.341,-35.10782,150.68710,"Australia/Sydney"
10267,"Bellawongarah","",2535,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",492,127,46800,17.917,-34.75919,150.62090,"Australia/Sydney"
12909,"Narrawallee","Shoalhaven",2539,"NSW","New South Wales","Urban locality","Shoalhaven (City)","Rest of NSW",36,1241,28132,3.662,-35.31313,150.46255,"Australia/Sydney"
13894,"Tomerong","Shoalhaven",2540,"NSW","New South Wales","Urban locality","Shoalhaven (City)","Rest of NSW",110,1065,30056,55.946,-35.04965,150.56595,"Australia/Sydney"
12165,"Kioloa","Shoalhaven",2539,"NSW","New South Wales","Urban locality","Shoalhaven (City)","Rest of NSW",35,257,24336,5.561,-35.55172,150.37511,"Australia/Sydney"
10235,"Bawley Point","Shoalhaven",2539,"NSW","New South Wales","Urban locality","Shoalhaven (City)","Rest of NSW",31,698,26104,20.486,-35.50793,150.38528,"Australia/Sydney"
14424,"Worrowing Heights","Shoalhaven",2540,"NSW","New South Wales","Urban locality","Shoalhaven (City)","Rest of NSW",41,506,23088,13.493,-35.07641,150.64529,"Australia/Sydney"
11436,"Erowal Bay","",2540,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",44,623,27612,3.385,-35.10407,150.66262,"Australia/Sydney"
14127,"Wandandian","",2540,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",16,326,31928,17.068,-35.08185,150.50077,"Australia/Sydney"
12147,"Kinghorne","",2540,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",14,0,0,10.424,-34.97301,150.77140,"Australia/Sydney"
10606,"Broughton Vale","",2535,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",50,165,36400,18.551,-34.73714,150.70563,"Australia/Sydney"
11488,"Far Meadow","",2535,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",15,215,33176,13.165,-34.82661,150.69982,"Australia/Sydney"
11026,"Coolangatta","",2535,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",39,329,36296,13.521,-34.84991,150.71323,"Australia/Sydney"
14380,"Woodburn","",2538,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",74,54,29224,34.953,-35.39123,150.39001,"Australia/Sydney"
12019,"Jerrawangala","",2540,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",127,70,42588,95.071,-35.08607,150.44447,"Australia/Sydney"
14428,"Wrights Beach","Shoalhaven",2540,"NSW","New South Wales","Urban locality","Shoalhaven (City)","Rest of NSW",47,132,24752,0.591,-35.11535,150.66657,"Australia/Sydney"
12663,"Mogood","",2538,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",225,23,22100,96.583,-35.48203,150.18785,"Australia/Sydney"
11523,"Fishermans Paradise","Shoalhaven",2539,"NSW","New South Wales","Urban locality","Shoalhaven (City)","Rest of NSW",29,477,23816,0.993,-35.22919,150.44498,"Australia/Sydney"
13924,"Touga","",2622,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",538,0,0,81.638,-34.92665,150.10439,"Australia/Sydney"
11012,"Conjola Park","Shoalhaven",2539,"NSW","New South Wales","Urban locality","Shoalhaven (City)","Rest of NSW",43,340,25792,2.899,-35.26343,150.44190,"Australia/Sydney"
13493,"Sassafras","",2622,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",715,31,31148,116.448,-35.11402,150.19442,"Australia/Sydney"
10605,"Broughton","",2535,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",44,87,37648,6.977,-34.75633,150.73124,"Australia/Sydney"
13635,"St George","",2622,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",746,0,0,89.647,-35.03031,150.22013,"Australia/Sydney"
13262,"Pretty Beach","",2539,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",77,0,0,3.842,-35.57684,150.35481,"Australia/Sydney"
12730,"Morton","",2538,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",152,217,28756,81.693,-35.41391,150.30855,"Australia/Sydney"
14451,"Yadboro","",2539,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",225,8,156000,316.562,-35.40134,150.17658,"Australia/Sydney"
13797,"Termeil","",2539,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",56,252,26936,63.639,-35.47587,150.35270,"Australia/Sydney"
10602,"Brooman","",2538,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",58,21,31824,87.892,-35.50138,150.25979,"Australia/Sydney"
14497,"Yatte Yattah","",2539,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",9,180,32188,24.269,-35.26695,150.42098,"Australia/Sydney"
10994,"Comerong Island","",2540,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",4,12,27300,14.029,-34.88332,150.73944,"Australia/Sydney"
11011,"Conjola","",2539,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",5,148,36608,42.586,-35.22667,150.44972,"Australia/Sydney"
11121,"Croobyar","",2539,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",82,155,27300,16.858,-35.32185,150.39456,"Australia/Sydney"
12351,"Little Forest","",2538,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",133,161,26884,24.755,-35.28888,150.37800,"Australia/Sydney"
13235,"Pointer Mountain","",2539,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",278,9,46748,43.238,-35.23612,150.36001,"Australia/Sydney"
13335,"Red Rocks","",2577,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",549,6,71448,9.192,-34.76975,150.52137,"Australia/Sydney"
11420,"Endrick","",2622,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",557,0,0,162.355,-35.23690,150.24726,"Australia/Sydney"
11242,"Depot Beach","",2536,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",0,21,26936,2.146,-35.62698,150.32622,"Australia/Sydney"
13173,"Pebbly Beach","",2536,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",83,3,0,3.924,-35.60036,150.33270,"Australia/Sydney"
11269,"Dolphin Point","Shoalhaven",2539,"NSW","New South Wales","Urban locality","Shoalhaven (City)","Rest of NSW",36,204,24804,1.486,-35.40154,150.44386,"Australia/Sydney"
13709,"Swanhaven","Shoalhaven",2540,"NSW","New South Wales","Urban locality","Shoalhaven (City)","Rest of NSW",25,193,22256,2.127,-35.18813,150.57068,"Australia/Sydney"
13888,"Tolwong","",2622,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",664,0,0,106.463,-34.82992,150.10600,"Australia/Sydney"
11035,"Coolumburra","",2622,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",606,0,0,43.178,-35.04667,150.10099,"Australia/Sydney"
10650,"Bulee","",2622,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",752,0,0,56.020,-35.02335,150.12484,"Australia/Sydney"
10675,"Bundewallah","",2535,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",127,48,36920,5.927,-34.75083,150.66671,"Australia/Sydney"
10129,"Back Forest","",2535,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",13,84,37700,5.979,-34.84370,150.67602,"Australia/Sydney"
10558,"Bream Beach","Shoalhaven",2540,"NSW","New South Wales","Urban locality","Shoalhaven (City)","Rest of NSW",35,13,29900,0.542,-35.10861,150.66160,"Australia/Sydney"
10588,"Brogers Creek","",2535,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",220,39,37700,10.702,-34.70210,150.69130,"Australia/Sydney"
12878,"Myola","Shoalhaven",2540,"NSW","New South Wales","Urban locality","Shoalhaven (City)","Rest of NSW",8,107,25220,1.102,-35.02638,150.67634,"Australia/Sydney"
10332,"Bewong","",2540,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",42,83,31304,4.180,-35.08161,150.53459,"Australia/Sydney"
13299,"Quiera","",2622,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",702,0,0,76.217,-34.93570,150.19970,"Australia/Sydney"
14189,"Wattamolla","",2535,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",180,61,37700,16.237,-34.72483,150.63316,"Australia/Sydney"
10324,"Berry Mountain","",2535,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",386,28,23400,6.559,-34.76591,150.65159,"Australia/Sydney"
10611,"Browns Mountain","",2540,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",359,21,37648,12.555,-34.79101,150.51445,"Australia/Sydney"
10321,"Berringer Lake","",2539,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",24,26,37700,0.934,-35.25129,150.50443,"Australia/Sydney"
14457,"Yalwal","",2540,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",92,0,0,125.832,-34.94509,150.36352,"Australia/Sydney"
13248,"Porters Creek","",2538,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",517,0,0,28.545,-35.25585,150.32293,"Australia/Sydney"
12770,"Mount Kingiman","",2539,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",368,8,35724,30.277,-35.34220,150.34003,"Australia/Sydney"
10485,"Boolijah","",2540,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",514,0,0,109.712,-35.05882,150.33073,"Australia/Sydney"
10956,"Cockwhy","",2539,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",98,17,22100,41.686,-35.55797,150.31869,"Australia/Sydney"
13989,"Twelve Mile Peg","",2540,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",167,0,0,78.236,-35.15104,150.39103,"Australia/Sydney"
13858,"Tianjara","",2622,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",526,0,0,81.163,-35.13622,150.33048,"Australia/Sydney"
10624,"Buangla","",2540,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",210,0,0,34.665,-34.87177,150.39561,"Australia/Sydney"
10215,"Barringella","",2540,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",82,31,29900,39.405,-34.91256,150.45694,"Australia/Sydney"
10711,"Burrier","",2540,"NSW","New South Wales","Rural locality","Shoalhaven (City)","Rest of NSW",61,44,32760,12.147,-34.87787,150.44025,"Australia/Sydney"
13633,"St Clair","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",180,5,37700,48.768,-32.34064,151.26618,"Australia/Sydney"
12781,"Mount Olive","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",163,146,35100,38.098,-32.40775,151.22510,"Australia/Sydney"
11485,"Falbrook","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",103,27,31824,16.162,-32.42061,151.13534,"Australia/Sydney"
13550,"Singleton Heights","Singleton",2330,"NSW","New South Wales","Urban locality","Singleton (Area)","Rest of NSW",75,4693,34840,3.789,-32.54023,151.16204,"Australia/Sydney"
13549,"Singleton","Singleton",2330,"NSW","New South Wales","Urban locality","Singleton (Area)","Rest of NSW",42,5000,30784,4.363,-32.56595,151.17499,"Australia/Sydney"
11340,"Dyrring","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",126,91,53248,29.572,-32.48973,151.23312,"Australia/Sydney"
13514,"Sedgefield","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",55,184,34580,14.753,-32.54478,151.23759,"Australia/Sydney"
12651,"Mitchells Flat","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",32,209,42640,34.771,-32.55675,151.29676,"Australia/Sydney"
11590,"Garland Valley","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",205,11,22100,96.414,-32.92654,150.74080,"Australia/Sydney"
11948,"Howes Valley","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",318,124,23036,554.302,-32.81557,150.84383,"Australia/Sydney"
11288,"Doyles Creek","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",493,47,29900,260.826,-32.59694,150.77275,"Australia/Sydney"
11329,"Dural","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",479,0,0,46.438,-32.58731,150.86086,"Australia/Sydney"
10066,"Appletree Flat","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",115,16,31824,28.532,-32.51689,150.85266,"Australia/Sydney"
12612,"Milbrodale","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",280,117,23712,157.531,-32.71999,150.93955,"Australia/Sydney"
10651,"Bulga","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",321,354,28496,127.335,-32.63646,150.98424,"Australia/Sydney"
10590,"Broke","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",146,579,27300,179.653,-32.76771,151.11321,"Australia/Sydney"
11541,"Fordwich","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",70,92,29900,23.677,-32.71161,151.05654,"Australia/Sydney"
13551,"Singleton Military Area","",2331,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",100,319,42484,137.298,-32.68857,151.18015,"Australia/Sydney"
10258,"Belford","",2335,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",90,171,40560,39.796,-32.66890,151.28449,"Australia/Sydney"
11949,"Howick","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",155,0,0,50.868,-32.43530,150.93219,"Australia/Sydney"
12317,"Liddell","",2333,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",102,0,0,34.185,-32.42236,151.00407,"Australia/Sydney"
13322,"Ravensworth","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",80,12,35724,64.567,-32.43632,151.06746,"Australia/Sydney"
12789,"Mount Royal","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",530,24,21684,87.753,-32.19983,151.28291,"Australia/Sydney"
11716,"Goorangoola","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",273,53,32968,83.894,-32.28403,151.18833,"Australia/Sydney"
12646,"Mirannie","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",134,71,50908,101.007,-32.38464,151.36862,"Australia/Sydney"
11196,"Dalwood","",2335,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",50,106,32604,10.850,-32.63101,151.41408,"Australia/Sydney"
13648,"Stanhope","",2335,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",293,144,42016,38.585,-32.57288,151.40690,"Australia/Sydney"
10833,"Carrowbrook","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",198,35,27924,94.308,-32.29299,151.30315,"Australia/Sydney"
11765,"Greenlands","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",161,85,25740,64.485,-32.36202,151.16355,"Australia/Sydney"
11671,"Glennies Creek","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",77,37,32968,40.204,-32.45544,151.10682,"Australia/Sydney"
13372,"Rixs Creek","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",78,24,29900,11.872,-32.52026,151.13131,"Australia/Sydney"
13066,"Obanvale","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",103,17,19448,3.149,-32.51576,151.15911,"Australia/Sydney"
10762,"Camberwell","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",70,83,30732,25.365,-32.48854,151.08894,"Australia/Sydney"
11726,"Gouldsville","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",57,13,27924,5.333,-32.57593,151.09016,"Australia/Sydney"
12382,"Long Point","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",54,31,35100,7.544,-32.56508,151.11737,"Australia/Sydney"
12298,"Lemington","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",78,8,33748,52.028,-32.48212,150.95609,"Australia/Sydney"
13342,"Reedy Creek","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",136,174,32760,62.140,-32.46114,151.33742,"Australia/Sydney"
14257,"Westbrook","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",148,151,39780,93.728,-32.43880,151.29095,"Australia/Sydney"
10567,"Bridgman","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",121,200,39936,69.974,-32.45318,151.18799,"Australia/Sydney"
11661,"Glendon Brook","",2330,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",177,266,30056,161.855,-32.47759,151.39683,"Australia/Sydney"
12291,"Leconfield","",2335,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",57,146,40924,8.557,-32.64597,151.39538,"Australia/Sydney"
11392,"Elderslie","",2335,"NSW","New South Wales","Rural locality","Singleton (Area)","Rest of NSW",80,132,41132,19.849,-32.58276,151.34684,"Australia/Sydney"
